Gene,Z-Score
Gene_1111,-0.639740834
Gene_1112,-0.259079045
Gene_1113,-0.713949955
Gene_1114,-2.848526861
Gene_1115,-0.183427121
Gene_1116,-0.969202652
Gene_1117,0.297270132
Gene_1118,-0.239824148
Gene_1119,0.634812961
Gene_1120,0.013053159
Gene_1121,-1.266425631
Gene_1122,-1.266135378
Gene_1123,-1.240995037
Gene_1124,-0.863808462
Gene_1125,-0.702707799
Gene_1126,0.919341029
Gene_1127,0.186282957
Gene_1128,-1.861035458
Gene_1129,-0.875565459
Gene_1130,-0.036643005
Gene_1131,-1.004275329
Gene_1132,0.081025787
Gene_1133,-0.839015489
Gene_1134,-0.134159144
Gene_1135,-0.569022693
Gene_1136,0.112186971
Gene_1137,1.440776936
Gene_1138,0.892956159
Gene_1139,-1.081206526
Gene_1140,2.51123642
Gene_1141,1.180784962
Gene_1142,-0.685908981
Gene_1143,-0.866312292
Gene_1144,0.340491493
Gene_1145,0.704415202
Gene_1146,1.767151577
Gene_1147,0.508454534
Gene_1148,-0.663748585
Gene_1149,-0.507359452
Gene_1150,0.626613465
Gene_1151,-1.340454533
Gene_1152,1.494650898
Gene_1153,-0.544629233
Gene_1154,0.959514596
Gene_1155,1.199426284
Gene_1156,3.054909192
Gene_1157,-0.305280944
Gene_1158,-0.277895372
Gene_1159,-0.329614518
Gene_1160,0.173727791
Gene_1161,-0.644569738
Gene_1162,1.211921903
Gene_1163,1.008161968
Gene_1164,-0.256993648
Gene_1165,-0.710680655
Gene_1166,-0.436188192
Gene_1167,-0.469105808
Gene_1168,0.493790157
Gene_1169,0.193079193
Gene_1170,0.821899814
Gene_1171,1.487350472
Gene_1172,0.298656666
Gene_1173,0.593057107
Gene_1174,2.456301519
Gene_1175,0.570676547
Gene_1176,-0.489673604
Gene_1177,-0.068324189
Gene_1178,-1.665826397
Gene_1179,0.545464502
Gene_1180,-0.549509751
Gene_1181,-0.890774408
Gene_1182,-0.865083377
Gene_1183,1.14345601
Gene_1184,-0.258844437
Gene_1185,0.764323527
Gene_1186,0.385740328
Gene_1187,0.200350463
Gene_1188,-0.38323873
Gene_1189,0.495741055
Gene_1190,-0.425901364
Gene_1191,0.156458561
Gene_1192,1.106241445
Gene_1193,1.317013819
Gene_1194,-0.436036673
Gene_1195,0.372184691
Gene_1196,0.584273279
Gene_1197,0.237431543
Gene_1198,0.76356328
Gene_1199,0.774653234
Gene_1200,1.837643034
Gene_1201,2.156272249
Gene_1202,-0.164828495
Gene_1203,1.660299222
Gene_1204,0.439094737
Gene_1205,-0.177488839
Gene_1206,0.607089765
Gene_1207,-0.233003129
Gene_1208,-0.042679319
Gene_1209,-1.096538459
Gene_1210,0.080424623
Gene_1211,0.932677683
Gene_1212,0.720559582
Gene_1213,0.363694145
Gene_1214,1.736747169
Gene_1215,2.13411051
Gene_1216,0.498270323
Gene_1217,1.597715562
Gene_1218,0.349179083
Gene_1219,0.087991134
Gene_1220,0.960847954
Gene_1221,-0.070500462
Gene_1222,-2.359644336
Gene_1223,-0.258741068
Gene_1224,-1.505631129
Gene_1225,-0.387896669
Gene_1226,-0.545192748
Gene_1227,-0.539214526
Gene_1228,-1.051586405
Gene_1229,-1.198857984
Gene_1230,-0.646990888
Gene_1231,-0.370995972
Gene_1232,-0.298104777
Gene_1233,0.25891639
Gene_1234,0.706370392
Gene_1235,-1.009797302
Gene_1236,-0.874659213
Gene_1237,1.664728473
Gene_1238,0.757341491
Gene_1239,-0.775611882
Gene_1240,-1.253422285
Gene_1241,-0.498487511
Gene_1242,-0.253163355
Gene_1243,0.68186289
Gene_1244,-2.301973887
Gene_1245,-0.964625635
Gene_1246,1.799955631
Gene_1247,0.01622975
Gene_1248,0.06234202
Gene_1249,-0.564429603
Gene_1250,0.78867802
Gene_1251,-1.803740253
Gene_1252,-0.424972147
Gene_1253,-2.081181034
Gene_1254,-0.019811368
Gene_1255,-0.446055935
Gene_1256,-1.629874952
Gene_1257,1.010542173
Gene_1258,0.690080164
Gene_1259,1.029770823
Gene_1260,-1.506664881
Gene_1261,-1.003670173
Gene_1262,1.202079659
Gene_1263,0.810508778
Gene_1264,1.40354363
Gene_1265,-0.239946401
Gene_1266,-0.10934434
Gene_1267,0.616126109
Gene_1268,-1.351125041
Gene_1269,0.195807839
Gene_1270,2.535049732
Gene_1271,-0.357838289
Gene_1272,-1.603434933
Gene_1273,0.411098295
Gene_1274,-0.901159941
Gene_1275,-0.106983625
Gene_1276,1.087568702
Gene_1277,0.55811036
Gene_1278,-0.488520096
Gene_1279,0.838492227
Gene_1280,-1.667930178
Gene_1281,0.197107081
Gene_1282,-0.383997454
Gene_1283,-2.359694906
Gene_1284,-1.210712451
Gene_1285,-0.014614289
Gene_1286,0.746707939
Gene_1287,0.021771404
Gene_1288,-0.296068433
Gene_1289,0.809783978
Gene_1290,0.274243532
Gene_1291,0.997274614
Gene_1292,0.5744301
Gene_1293,-0.712025459
Gene_1294,0.67090804
Gene_1295,0.960946628
Gene_1296,1.400174968
Gene_1297,-0.52713817
Gene_1298,-0.363126128
Gene_1299,0.880391383
Gene_1300,0.841554475
Gene_1301,-0.510319393
Gene_1302,-0.672428367
Gene_1303,-0.433027718
Gene_1304,0.079257453
Gene_1305,-0.887811368
Gene_1306,0.419731477
Gene_1307,-1.726803422
Gene_1308,-0.83168836
Gene_1309,0.184018886
Gene_1310,-0.919363394
Gene_1311,-0.418370659
Gene_1312,-0.127299897
Gene_1313,2.121038885
Gene_1314,-1.306103062
Gene_1315,0.235681958
Gene_1316,-1.024834337
Gene_1317,-1.06233742
Gene_1318,-0.875038653
Gene_1319,-0.156530177
Gene_1320,1.433801505
Gene_1321,1.174836062
Gene_1322,-0.458179559
Gene_1323,-0.266477399
Gene_1324,0.59133468
Gene_1325,0.057657149
Gene_1326,-0.636648254
Gene_1327,0.661416317
Gene_1328,1.620970085
Gene_1329,1.05842696
Gene_1330,1.356580382
Gene_1331,-0.139377406
Gene_1332,-1.082634885
Gene_1333,-2.000274144
Gene_1334,-2.071970976
Gene_1335,-0.203348933
Gene_1336,0.506826224
Gene_1337,0.843082081
Gene_1338,0.243094325
Gene_1339,-0.72161133
Gene_1340,0.654499643
Gene_1341,-1.198153272
Gene_1342,-1.103746491
Gene_1343,0.612937717
Gene_1344,-1.233179778
Gene_1345,-0.765271912
Gene_1346,-0.977686319
Gene_1347,0.169135847
Gene_1348,0.588205512
Gene_1349,0.613955813
Gene_1350,-0.58031359
Gene_1351,-0.167844131
Gene_1352,0.735069522
Gene_1353,-0.530375224
Gene_1354,-0.912913884
Gene_1355,-0.641573525
Gene_1356,-0.607863725
Gene_1357,0.030697383
Gene_1358,-0.02687404
Gene_1359,-0.167415564
Gene_1360,-0.800097103
Gene_1361,-0.932260135
Gene_1362,0.649194541
Gene_1363,0.343149729
Gene_1364,-0.434816334
Gene_1365,-0.056883636
Gene_1366,1.212136101
Gene_1367,-0.071922538
Gene_1368,-0.006252441
Gene_1369,1.527396577
Gene_1370,1.070344399
Gene_1371,-0.640828429
Gene_1372,1.070393088
Gene_1373,-0.169935514
Gene_1374,-1.050600731
Gene_1375,1.304167418
Gene_1376,-0.709506155
Gene_1377,-0.509960219
Gene_1378,-0.381327787
Gene_1379,2.036987011
Gene_1380,-0.951963336
Gene_1381,-0.602635375
Gene_1382,-0.342297547
Gene_1383,0.527211439
Gene_1384,-0.069495798
Gene_1385,-0.66731349
Gene_1386,0.6237927
Gene_1387,1.356499624
Gene_1388,-1.623151889
Gene_1389,-0.68153234
Gene_1390,0.511936984
Gene_1391,-1.232830133
Gene_1392,-0.154893099
Gene_1393,1.270732753
Gene_1394,0.62265478
Gene_1395,0.521005791
Gene_1396,0.747339431
Gene_1397,0.324925206
Gene_1398,-0.337236009
Gene_1399,0.964866713
Gene_1400,-0.475832411
Gene_1401,-0.161513633
Gene_1402,-1.655898687
Gene_1403,-0.477764415
Gene_1404,0.078626565
Gene_1405,0.026416156
Gene_1406,0.923832095
Gene_1407,-0.437873398
Gene_1408,-0.397557367
Gene_1409,-0.541164148
Gene_1410,0.241360778
Gene_1411,1.546303351
Gene_1412,-2.310377303
Gene_1413,-0.487672301
Gene_1414,-0.350983092
Gene_1415,-2.131615186
Gene_1416,-0.124067172
Gene_1417,-0.353312589
Gene_1418,-0.438865951
Gene_1419,-1.103356175
Gene_1420,-0.087379525
Gene_1421,-1.166446759
Gene_1422,-0.842053993
Gene_1423,-0.199441884
Gene_1424,1.021598636
Gene_1425,0.41033249
Gene_1426,0.613862625
Gene_1427,1.96160006
Gene_1428,0.440487584
Gene_1429,-1.046824269
Gene_1430,-0.562749596
Gene_1431,-0.857097826
Gene_1432,-0.135725953
Gene_1433,-0.411393655
Gene_1434,-0.942636493
Gene_1435,0.924025593
Gene_1436,0.995549677
Gene_1437,0.179419578
Gene_1438,-1.001948216
Gene_1439,0.12156169
Gene_1440,-0.611805717
Gene_1441,1.285784297
Gene_1442,-1.195675517
Gene_1443,0.657607749
Gene_1444,0.636491607
Gene_1445,0.896446658
Gene_1446,0.196295051
Gene_1447,-0.330102886
Gene_1448,2.393113603
Gene_1449,-0.87706006
Gene_1450,0.71810785
Gene_1451,0.018432088
Gene_1452,0.342893834
Gene_1453,0.337540549
Gene_1454,-1.082489676
Gene_1455,-1.342272837
Gene_1456,-1.277195069
Gene_1457,-0.446025137
Gene_1458,0.248218675
Gene_1459,-0.687358655
Gene_1460,-1.436385761
Gene_1461,0.918552236
Gene_1462,-1.538638911
Gene_1463,0.479760737
Gene_1464,-0.751400071
Gene_1465,1.217573222
Gene_1466,-0.525604875
Gene_1467,-1.760567099
Gene_1468,-0.039569029
Gene_1469,-0.840368581
Gene_1470,0.810844344
Gene_1471,0.329737448
Gene_1472,-0.629083203
Gene_1473,-1.002695304
Gene_1474,-1.097569274
Gene_1475,-0.585908092
Gene_1476,1.363730464
Gene_1477,-0.143751476
Gene_1478,0.947029773
Gene_1479,-1.480875555
Gene_1480,-1.920979709
Gene_1481,-0.945424916
Gene_1482,0.657086476
Gene_1483,-0.288872172
Gene_1484,0.889678821
Gene_1485,1.263810162
Gene_1486,-0.957225955
Gene_1487,0.834329806
Gene_1488,1.388037395
Gene_1489,1.033518709
Gene_1490,-1.593942153
Gene_1491,-1.854932747
Gene_1492,-0.448626227
Gene_1493,-0.410775589
Gene_1494,0.842864551
Gene_1495,-0.967641964
Gene_1496,0.415742386
Gene_1497,-1.083202306
Gene_1498,0.345062731
Gene_1499,-0.457095146
Gene_1500,0.358503713
Gene_1501,-0.363826221
Gene_1502,-2.207413354
Gene_1503,0.508970258
Gene_1504,1.170037765
Gene_1505,-0.835838191
Gene_1506,0.809529812
Gene_1507,-0.613359003
Gene_1508,-1.349905702
Gene_1509,-0.611308916
Gene_1510,-0.183813134
Gene_1511,-1.320419588
Gene_1512,1.349632298
Gene_1513,-1.53083138
Gene_1514,-0.541425375
Gene_1515,-0.922254781
Gene_1516,1.353800545
Gene_1517,-1.507373203
Gene_1518,0.82517758
Gene_1519,0.197151401
Gene_1520,-1.247733421
Gene_1521,-0.351571714
Gene_1522,-0.182568327
Gene_1523,0.584951946
Gene_1524,-0.64496309
Gene_1525,0.63144277
Gene_1526,0.048774614
Gene_1527,0.451212388
Gene_1528,-0.881221847
Gene_1529,-0.241125486
Gene_1530,0.110230669
Gene_1531,0.081646794
Gene_1532,-0.039555788
Gene_1533,2.092299245
Gene_1534,0.574294497
Gene_1535,0.727451001
Gene_1536,0.246896395
Gene_1537,0.533261712
Gene_1538,0.198605188
Gene_1539,1.817774705
Gene_1540,-0.060079668
Gene_1541,0.831342532
Gene_1542,2.085313982
Gene_1543,0.653049879
Gene_1544,-0.284500111
Gene_1545,-0.734022531
Gene_1546,-0.495558334
Gene_1547,0.391709774
Gene_1548,1.78425426
Gene_1549,0.603624657
Gene_1550,-0.38655196
Gene_1551,-0.304925187
Gene_1552,-0.149445597
Gene_1553,-1.340629743
Gene_1554,-0.457723808
Gene_1555,-0.501554002
Gene_1556,2.778112234
Gene_1557,0.926874385
Gene_1558,-1.073086727
Gene_1559,-1.569205807
Gene_1560,-1.306012559
Gene_1561,1.413627805
Gene_1562,-1.349039852
Gene_1563,1.609735763
Gene_1564,0.239733433
Gene_1565,-0.245979032
Gene_1566,-1.144626858
Gene_1567,1.263840367
Gene_1568,0.546217247
Gene_1569,0.900103334
Gene_1570,-0.272519864
Gene_1571,0.666646272
Gene_1572,1.481618812
Gene_1573,0.595270247
Gene_1574,-1.055705416
Gene_1575,0.519926439
Gene_1576,0.754795095
Gene_1577,1.676859542
Gene_1578,0.584985992
Gene_1579,1.101515795
Gene_1580,0.616295342
Gene_1581,-1.354970513
Gene_1582,0.829384603
Gene_1583,0.119969447
Gene_1584,1.99696587
Gene_1585,-1.439271858
Gene_1586,-1.132146216
Gene_1587,0.725397552
Gene_1588,1.511609969
Gene_1589,-0.120265246
Gene_1590,-0.114986248
Gene_1591,0.20714859
Gene_1592,-0.484144003
Gene_1593,0.987537423
Gene_1594,-0.482615059
Gene_1595,0.700333337
Gene_1596,-1.32325828
Gene_1597,1.718533687
Gene_1598,-2.120364535
Gene_1599,-1.063255367
Gene_1600,2.253442257
Gene_1601,0.101020629
Gene_1602,-0.659803617
Gene_1603,-1.27710517
Gene_1604,-0.436064077
Gene_1605,0.289764224
Gene_1606,0.486699965
Gene_1607,0.322263935
Gene_1608,-1.786243862
Gene_1609,0.138931859
Gene_1610,0.338980701
Gene_1611,0.348632166
Gene_1612,0.029463456
Gene_1613,-1.228979619
Gene_1614,-0.921538145
Gene_1615,1.213095722
Gene_1616,-0.775691427
Gene_1617,-0.722025832
Gene_1618,-0.296259645
Gene_1619,-1.216631865
Gene_1620,0.63380614
Gene_1621,-1.268456852
Gene_1622,1.084005601
Gene_1623,-1.344797106
Gene_1624,-0.279580396
Gene_1625,0.343779072
Gene_1626,0.790567976
Gene_1627,-0.22500716
Gene_1628,-0.702733372
Gene_1629,1.419044822
Gene_1630,0.181467576
Gene_1631,-0.170652334
Gene_1632,-1.818640566
Gene_1633,0.191570841
Gene_1634,-0.00498347
Gene_1635,-1.355881497
Gene_1636,-0.781128019
Gene_1637,0.093354748
Gene_1638,0.46739573
Gene_1639,-1.018398487
Gene_1640,-1.008835748
Gene_1641,0.115654261
Gene_1642,-0.841217883
Gene_1643,-0.200686146
Gene_1644,1.775318393
Gene_1645,-0.042659841
Gene_1646,1.022749949
Gene_1647,-1.245502268
Gene_1648,-0.767848595
Gene_1649,-0.789059923
Gene_1650,-1.103936606
Gene_1651,-1.768413737
Gene_1652,0.193066985
Gene_1653,0.386887226
Gene_1654,-0.945677619
Gene_1655,-0.745161794
Gene_1656,0.077969237
Gene_1657,0.020808001
Gene_1658,1.033089725
Gene_1659,1.133707921
Gene_1660,-0.66831294
Gene_1661,-0.06764825
Gene_1662,-1.000823761
Gene_1663,1.502240234
Gene_1664,0.266308036
Gene_1665,0.993764144
Gene_1666,-0.363265697
Gene_1667,1.020758544
Gene_1668,0.744355042
Gene_1669,1.278902564
Gene_1670,-1.343812658
Gene_1671,0.074799495
Gene_1672,1.097540704
Gene_1673,-0.935669505
Gene_1674,0.521879722
Gene_1675,0.571332643
Gene_1676,0.701047527
Gene_1677,0.333737742
Gene_1678,0.617603301
Gene_1679,0.432747027
Gene_1680,1.184912724
Gene_1681,-0.717699539
Gene_1682,0.340412972
Gene_1683,1.218792826
Gene_1684,-0.783722862
Gene_1685,-0.691110894
Gene_1686,0.524367088
Gene_1687,1.382093
Gene_1688,-0.134257115
Gene_1689,0.095535271
Gene_1690,0.363850929
Gene_1691,-0.486772943
Gene_1692,2.193736924
Gene_1693,-0.924628368
Gene_1694,0.090045259
Gene_1695,0.106117374
Gene_1696,-2.188370103
Gene_1697,-0.842317958
Gene_1698,-1.352186914
Gene_1699,0.720275665
Gene_1700,-1.693202235
Gene_1701,0.941879242
Gene_1702,-1.179768537
Gene_1703,0.961519388
Gene_1704,-1.396455462
Gene_1705,0.424035838
Gene_1706,0.935139899
Gene_1707,0.573110765
Gene_1708,-1.221118722
Gene_1709,1.129771134
Gene_1710,0.545786063
Gene_1711,-2.357852543
Gene_1712,0.110693589
Gene_1713,2.833711166
Gene_1714,1.116481611
Gene_1715,-0.499011077
Gene_1716,0.544032976
Gene_1717,-0.392839735
Gene_1718,1.014573032
Gene_1719,-0.814203082
Gene_1720,1.20857368
Gene_1721,0.92040174
Gene_1722,0.642619412
Gene_1723,2.070823268
Gene_1724,1.005844701
Gene_1725,1.021584189
Gene_1726,1.126401773
Gene_1727,0.713750761
Gene_1728,0.464196366
Gene_1729,-0.677268211
Gene_1730,-0.663534008
Gene_1731,0.432050497
Gene_1732,0.609203336
Gene_1733,0.017824526
Gene_1734,-0.481579351
Gene_1735,-0.136107757
Gene_1736,-0.052834434
Gene_1737,0.275059737
Gene_1738,-0.22215167
Gene_1739,1.165708643
Gene_1740,-0.110694349
Gene_1741,-0.643317951
Gene_1742,-0.080797089
Gene_1743,-1.101387796
Gene_1744,2.013322801
Gene_1745,0.655515376
Gene_1746,-0.012624678
Gene_1747,1.416457639
Gene_1748,-0.205044949
Gene_1749,-0.033462173
Gene_1750,-0.704151056
Gene_1751,-0.940548109
Gene_1752,0.210825278
Gene_1753,1.064018025
Gene_1754,-0.878267486
Gene_1755,-0.239272726
Gene_1756,-0.203560209
Gene_1757,0.771548445
Gene_1758,-0.431435098
Gene_1759,0.753124383
Gene_1760,0.715419192
Gene_1761,-0.661963725
Gene_1762,-0.293039459
Gene_1763,0.080480566
Gene_1764,-0.43699996
Gene_1765,-0.89485079
Gene_1766,1.482410185
Gene_1767,-1.782645903
Gene_1768,0.232810919
Gene_1769,1.364533159
Gene_1770,-0.805705492
Gene_1771,0.026350952
Gene_1772,0.902785737
Gene_1773,-3.042467554
Gene_1774,-0.050391759
Gene_1775,-1.572288793
Gene_1776,0.963341024
Gene_1777,-0.7924307
Gene_1778,1.784450399
Gene_1779,-0.954932759
Gene_1780,0.449650631
Gene_1781,-0.876385554
Gene_1782,-0.237297546
Gene_1783,-0.004262649
Gene_1784,0.025796345
Gene_1785,1.654851159
Gene_1786,1.427338599
Gene_1787,-0.749380111
Gene_1788,0.042849328
Gene_1789,-1.163712536
Gene_1790,-1.391340384
Gene_1791,-0.666910321
Gene_1792,1.683331448
Gene_1793,-1.687593086
Gene_1794,0.576304524
Gene_1795,0.460334892
Gene_1796,-0.743210471
Gene_1797,0.644985755
Gene_1798,0.640429162
Gene_1799,-0.037471175
Gene_1800,-0.150389856
Gene_1801,-0.245515382
Gene_1802,-0.843929356
Gene_1803,0.165391171
Gene_1804,-0.505112519
Gene_1805,0.161524593
Gene_1806,-0.610058184
Gene_1807,-0.657277986
Gene_1808,-0.54473868
Gene_1809,1.269014707
Gene_1810,-1.377388881
Gene_1811,1.772583576
Gene_1812,0.768081541
Gene_1813,-1.563030112
Gene_1814,-0.578297883
Gene_1815,-1.62260024
Gene_1816,0.646854987
Gene_1817,1.276645137
Gene_1818,0.229192565
Gene_1819,1.219053182
Gene_1820,0.183673087
Gene_1821,0.970979029
Gene_1822,0.291976129
Gene_1823,0.014043456
Gene_1824,0.773664951
Gene_1825,-0.156321029
Gene_1826,1.456941833
Gene_1827,-0.315458348
Gene_1828,0.5671612
Gene_1829,-0.706666274
Gene_1830,-1.573199012
Gene_1831,0.35795386
Gene_1832,-1.803985812
Gene_1833,2.149164574
Gene_1834,-0.354162108
Gene_1835,-0.077768569
Gene_1836,-0.310034238
Gene_1837,0.140773572
Gene_1838,0.340185466
Gene_1839,-0.839878245
Gene_1840,-2.554113303
Gene_1841,-1.10077731
Gene_1842,-0.485250173
Gene_1843,0.280222717
Gene_1844,0.183556043
Gene_1845,0.75322538
Gene_1846,-1.642920321
Gene_1847,-0.892757167
Gene_1848,-0.440954769
Gene_1849,1.524113876
Gene_1850,2.720512727
Gene_1851,-1.348449144
Gene_1852,1.091623244
Gene_1853,0.086892495
Gene_1854,0.556182788
Gene_1855,-1.324395973
Gene_1856,1.355052269
Gene_1857,-2.221095376
Gene_1858,-1.314701091
Gene_1859,-0.269784167
Gene_1860,-0.593238109
Gene_1861,0.025826892
Gene_1862,-0.684703298
Gene_1863,-0.356640346
Gene_1864,-0.184402797
Gene_1865,-0.22334226
Gene_1866,0.148582345
Gene_1867,0.896084163
Gene_1868,-0.753571288
Gene_1869,1.347695645
Gene_1870,0.049178863
Gene_1871,1.261042464
Gene_1872,-0.3425078
Gene_1873,-0.866239155
Gene_1874,0.080231037
Gene_1875,2.563901969
Gene_1876,-1.365159365
Gene_1877,0.677324463
Gene_1878,0.177453084
Gene_1879,0.404002842
Gene_1880,-1.205754902
Gene_1881,0.457133996
Gene_1882,0.295439278
Gene_1883,-1.483561755
Gene_1884,0.13124706
Gene_1885,-0.242964639
Gene_1886,-0.353846056
Gene_1887,-0.04563243
Gene_1888,1.087673203
Gene_1889,0.458143487
Gene_1890,-1.043393818
Gene_1891,0.497107674
Gene_1892,-0.044309177
Gene_1893,-0.616245951
Gene_1894,-1.239688
Gene_1895,0.806994189
Gene_1896,-0.570490187
Gene_1897,0.908072541
Gene_1898,-1.07653078
Gene_1899,1.994772216
Gene_1900,2.633729827
Gene_1901,0.542288231
Gene_1902,1.296428323
Gene_1903,-0.453399152
Gene_1904,-0.55229723
Gene_1905,1.194063008
Gene_1906,0.151402969
Gene_1907,-1.372029175
Gene_1908,0.077287387
Gene_1909,-1.221872524
Gene_1910,-0.185156413
Gene_1911,1.048825603
Gene_1912,1.459414038
Gene_1913,0.276275282
Gene_1914,1.338032191
Gene_1915,-0.459941209
Gene_1916,1.70069281
Gene_1917,-0.72294785
Gene_1918,-0.809199336
Gene_1919,-0.460893525
Gene_1920,-0.747442669
Gene_1921,0.517420005
Gene_1922,1.252259483
Gene_1923,0.015508358
Gene_1924,0.311299959
Gene_1925,-1.382435324
Gene_1926,0.096262815
Gene_1927,1.770738889
Gene_1928,1.41269233
Gene_1929,-1.094775965
Gene_1930,-0.438144403
Gene_1931,3.406534084
Gene_1932,0.418100431
Gene_1933,1.515306955
Gene_1934,1.593773692
Gene_1935,-1.115736681
Gene_1936,0.72387862
Gene_1937,0.187287568
Gene_1938,1.741668663
Gene_1939,1.962153988
Gene_1940,-0.831772595
Gene_1941,3.441519596
Gene_1942,0.169030851
Gene_1943,0.632296139
Gene_1944,-2.652246366
Gene_1945,1.008309212
Gene_1946,-2.154147212
Gene_1947,-0.143926905
Gene_1948,-0.552888106
Gene_1949,0.466123976
Gene_1950,0.179325948
Gene_1951,0.58693986
Gene_1952,1.245932497
Gene_1953,-1.003966488
Gene_1954,-0.204405842
Gene_1955,-0.845435766
Gene_1956,-0.920707217
Gene_1957,1.93268967
Gene_1958,-1.268923087
Gene_1959,-0.822093067
Gene_1960,2.194261545
Gene_1961,-0.12683587
Gene_1962,-0.064448466
Gene_1963,0.400522223
Gene_1964,-1.204935303
Gene_1965,-0.922069603
Gene_1966,-0.616617835
Gene_1967,1.042221694
Gene_1968,0.671566562
Gene_1969,-0.630246377
Gene_1970,-0.13351011
Gene_1971,0.779438593
Gene_1972,-2.384855483
Gene_1973,0.302248265
Gene_1974,0.757952819
Gene_1975,-0.91843372
Gene_1976,0.650125637
Gene_1977,0.015000858
Gene_1978,1.810697197
Gene_1979,-0.523062751
Gene_1980,0.590893164
Gene_1981,-1.469972931
Gene_1982,0.075200011
Gene_1983,0.815296533
Gene_1984,-0.525404667
Gene_1985,1.119594533
Gene_1986,0.920194729
Gene_1987,0.143822468
Gene_1988,-0.271266648
Gene_1989,-3.083977206
Gene_1990,-0.648624115
Gene_1991,1.100807764
Gene_1992,-0.27340067
Gene_1993,0.451882762
Gene_1994,-0.463997664
Gene_1995,-1.426868913
Gene_1996,0.747871754
Gene_1997,-1.228324359
Gene_1998,-0.262253729
Gene_1999,0.364359168
Gene_2000,-0.678248596
Gene_2001,1.57036346
Gene_2002,1.972307469
Gene_2003,-0.809557067
Gene_2004,-0.770300927
Gene_2005,-0.43850114
Gene_2006,1.153048353
Gene_2007,0.485933644
Gene_2008,0.750992201
Gene_2009,1.315325846
Gene_2010,-0.905559266
Gene_2011,0.502739978
Gene_2012,0.0513164
Gene_2013,0.43009548
Gene_2014,1.149143265
Gene_2015,-0.151705945
Gene_2016,-0.696748167
Gene_2017,-1.051101461
Gene_2018,1.754184827
Gene_2019,-0.042023854
Gene_2020,-1.367849593
Gene_2021,1.382991308
Gene_2022,-1.709931724
Gene_2023,-1.549916429
Gene_2024,-0.315989166
Gene_2025,-0.546840043
Gene_2026,0.311932447
Gene_2027,-1.926365325
Gene_2028,0.326073528
Gene_2029,1.278408359
Gene_2030,-0.981913357
Gene_2031,-0.378365545
Gene_2032,-0.801552371
Gene_2033,0.32038276
Gene_2034,-1.075463894
Gene_2035,-1.200796218
Gene_2036,-0.151106243
Gene_2037,0.337031776
Gene_2038,0.150488614
Gene_2039,-0.439596161
Gene_2040,0.668329417
Gene_2041,0.23036522
Gene_2042,-1.169195301
Gene_2043,-2.675859585
Gene_2044,0.521625964
Gene_2045,-0.256576279
Gene_2046,-1.109948336
Gene_2047,1.625362921
Gene_2048,1.614870573
Gene_2049,1.273559787
Gene_2050,0.226187118
Gene_2051,-3.16435843
Gene_2052,1.175266761
Gene_2053,-0.920554006
Gene_2054,-0.559158676
Gene_2055,0.899219221
Gene_2056,2.03181396
Gene_2057,1.541079843
Gene_2058,0.172659584
Gene_2059,0.738953834
